id,score,path
0009cd06cf8c426789aa58b2b05c60d2,0.3376342595317087,data/public_test/public_test/0009cd06cf8c426789aa58b2b05c60d2.jpeg
000c9f83f98c4babac3f030df5300a8e,0.2099723535059707,data/public_test/public_test/000c9f83f98c4babac3f030df5300a8e.jpeg
00102eb7a93f4dfca8e3795ff1b12b5f,0.6343915473402892,data/public_test/public_test/00102eb7a93f4dfca8e3795ff1b12b5f.jpeg
00150ae8ab994f22bb1aa188836a5856,0.0975451609410909,data/public_test/public_test/00150ae8ab994f22bb1aa188836a5856.jpeg
0022725516a14f7c93f4e2ddebbb0c58,0.1778994845296879,data/public_test/public_test/0022725516a14f7c93f4e2ddebbb0c58.jpeg
002361d1fae94b6284c2db2ea1e8d40e,0.5044687480116549,data/public_test/public_test/002361d1fae94b6284c2db2ea1e8d40e.jpeg
0023dc7c26ee445a95dc4e1182780e13,0.6323811524596458,data/public_test/public_test/0023dc7c26ee445a95dc4e1182780e13.jpeg
00255be4240245f09e17c6eb0f285037,0.8888674363955301,data/public_test/public_test/00255be4240245f09e17c6eb0f285037.jpeg
0027a160e1204a7e86150dfecce5dca7,0.9295392325588844,data/public_test/public_test/0027a160e1204a7e86150dfecce5dca7.jpeg
002cdc6261074ba09b39af2900ea239a,0.8870091583014134,data/public_test/public_test/002cdc6261074ba09b39af2900ea239a.jpeg
00486dfcb3634cb6aca8a552ec7c7c6b,0.1646771989943844,data/public_test/public_test/00486dfcb3634cb6aca8a552ec7c7c6b.jpeg
0069de61c6a747048bd01d1c24807aee,0.3691550326487712,data/public_test/public_test/0069de61c6a747048bd01d1c24807aee.jpeg
006d76bff15e4510af1b9f784bb936e4,0.1342239763957321,data/public_test/public_test/006d76bff15e4510af1b9f784bb936e4.jpeg
0070126827214a5caf73cf1dabce04ba,0.1508224072624735,data/public_test/public_test/0070126827214a5caf73cf1dabce04ba.jpeg
00725159e0914ad9a015633a9340a0a1,0.1847453675748414,data/public_test/public_test/00725159e0914ad9a015633a9340a0a1.jpeg
00772ea662f64a09b44bc72266b71f03,0.6447303216153314,data/public_test/public_test/00772ea662f64a09b44bc72266b71f03.jpeg
0092b29c3e8d4d91b46de7438827fbd5,0.8923860845306462,data/public_test/public_test/0092b29c3e8d4d91b46de7438827fbd5.jpeg
009bbbd04f434c42b6fabecae7bbab19,0.1518455991969488,data/public_test/public_test/009bbbd04f434c42b6fabecae7bbab19.jpeg
009caf748582422f881034706e168aa0,0.0844490688230069,data/public_test/public_test/009caf748582422f881034706e168aa0.jpeg
009cd8af56eb42e8a98d72feb71fd691,0.7461566071957048,data/public_test/public_test/009cd8af56eb42e8a98d72feb71fd691.jpeg
00aaa277480343648c9125c4cf1bd46a,0.5994530237874719,data/public_test/public_test/00aaa277480343648c9125c4cf1bd46a.jpeg
00ae20288dd048f189bef630801f8ff7,0.7284343322978678,data/public_test/public_test/00ae20288dd048f189bef630801f8ff7.jpeg
00af1893f30243a09b711607d13f00a8,0.6159607944957706,data/public_test/public_test/00af1893f30243a09b711607d13f00a8.jpeg
00ca986c9e7941bdac7cee5523cd1861,0.8400138679361486,data/public_test/public_test/00ca986c9e7941bdac7cee5523cd1861.jpeg
00d24a03a0124c4a9c391aa06d77d137,0.3923571945382263,data/public_test/public_test/00d24a03a0124c4a9c391aa06d77d137.jpeg
00d53f6d1aca4cf68efa265a5282c25e,0.7189647229272332,data/public_test/public_test/00d53f6d1aca4cf68efa265a5282c25e.jpeg
00db27af3372487f949dcd9f879ce15d,0.1916355819147363,data/public_test/public_test/00db27af3372487f949dcd9f879ce15d.jpeg
00e441c8537a4f0582afcff6cc29ee4c,0.7097096120748673,data/public_test/public_test/00e441c8537a4f0582afcff6cc29ee4c.jpeg
00ea3f0aedeb4fe99f6a8b7d20d52611,0.4161995145141291,data/public_test/public_test/00ea3f0aedeb4fe99f6a8b7d20d52611.jpeg
00f611ea0bf14a3cb327fb2942ea19c9,0.6461998433175563,data/public_test/public_test/00f611ea0bf14a3cb327fb2942ea19c9.jpeg
00f9c416f99f4843aeca8d7eda774c3d,0.274126785795566,data/public_test/public_test/00f9c416f99f4843aeca8d7eda774c3d.jpeg
0102f13193a040398db813b550345b0a,0.5652688240263136,data/public_test/public_test/0102f13193a040398db813b550345b0a.jpeg
011ea373ea374a639c8d59b395f20f45,0.1413052601168685,data/public_test/public_test/011ea373ea374a639c8d59b395f20f45.jpeg
0123f066a495452ab5f35c63096afa0a,0.1292406231010331,data/public_test/public_test/0123f066a495452ab5f35c63096afa0a.jpeg
013246c659084fcc9d046de6d1d20bba,0.2030878153183111,data/public_test/public_test/013246c659084fcc9d046de6d1d20bba.jpeg
01436b193ef54b17a670e76010905491,0.7919003210021446,data/public_test/public_test/01436b193ef54b17a670e76010905491.jpeg
0148c650eb514b60bdf6e15fbd234105,0.6473319887212962,data/public_test/public_test/0148c650eb514b60bdf6e15fbd234105.jpeg
01492b38b28e431b8d493be3f514e58a,0.149627942892137,data/public_test/public_test/01492b38b28e431b8d493be3f514e58a.jpeg
01540048183f41869d7fb9710cb1aa09,0.5819898461367404,data/public_test/public_test/01540048183f41869d7fb9710cb1aa09.jpeg
015dc25ade144949bcc82f0b80696107,0.1532961344428386,data/public_test/public_test/015dc25ade144949bcc82f0b80696107.jpeg
01623278d546493b957be839d61064b7,0.4151751163973038,data/public_test/public_test/01623278d546493b957be839d61064b7.jpeg
0162a656815447e2a5f35cc51e6e7c03,0.6721383335669198,data/public_test/public_test/0162a656815447e2a5f35cc51e6e7c03.jpeg
0172bbbbc80b41d48b5b7f8ef429dea2,0.5490596161966718,data/public_test/public_test/0172bbbbc80b41d48b5b7f8ef429dea2.jpeg
0188db002dbd47a5889591a962d4a85b,0.6986631894446239,data/public_test/public_test/0188db002dbd47a5889591a962d4a85b.jpeg
0189577b2447439cbf034e159f8b027e,0.6140434448490764,data/public_test/public_test/0189577b2447439cbf034e159f8b027e.jpeg
018d77cc1c334bc292c59dc1a1be848e,0.7919003210021446,data/public_test/public_test/018d77cc1c334bc292c59dc1a1be848e.jpeg
018db7bac99b4704b13101ae74e3f603,0.1559831403145253,data/public_test/public_test/018db7bac99b4704b13101ae74e3f603.jpeg
0190e06099d54d439f530a5cf69aae9b,0.8234015837103579,data/public_test/public_test/0190e06099d54d439f530a5cf69aae9b.jpeg
01ae100655a340018adb8c9c71e429f1,0.1451489539284143,data/public_test/public_test/01ae100655a340018adb8c9c71e429f1.jpeg
01b541ade96c4799b375bb163c5269ae,0.1979027771461229,data/public_test/public_test/01b541ade96c4799b375bb163c5269ae.jpeg
01c8bfec87d24f27b7f2ccd885ecd308,0.4218719690637084,data/public_test/public_test/01c8bfec87d24f27b7f2ccd885ecd308.jpeg
01ca37bc23094720ad5ba9c13b2134c0,0.9105787569003864,data/public_test/public_test/01ca37bc23094720ad5ba9c13b2134c0.jpeg
01d094fa44b54e63a4cfaf957cb7dcc2,0.4174370494184702,data/public_test/public_test/01d094fa44b54e63a4cfaf957cb7dcc2.jpeg
01d47d359b7d4875a152518f20c9ea61,0.9042491526480646,data/public_test/public_test/01d47d359b7d4875a152518f20c9ea61.jpeg
02241269c6b042148f8586b810546845,0.5490596161966718,data/public_test/public_test/02241269c6b042148f8586b810546845.jpeg
022e5fc132c048a68a3d40d0ba63c261,0.3953847040499663,data/public_test/public_test/022e5fc132c048a68a3d40d0ba63c261.jpeg
023c434022b44944bfffa72bcc63d05e,0.2551466305352194,data/public_test/public_test/023c434022b44944bfffa72bcc63d05e.jpeg
023d85dbb4f94fb5b384dc3adf41909f,0.7818335667717609,data/public_test/public_test/023d85dbb4f94fb5b384dc3adf41909f.jpeg
0247748f95414ac296de401e36d5ba39,0.5825848378791274,data/public_test/public_test/0247748f95414ac296de401e36d5ba39.jpeg
025129171a1149c5b011bfb24c83ad52,0.0886320764657719,data/public_test/public_test/025129171a1149c5b011bfb24c83ad52.jpeg
025b7dc0953c4429bf2d3056a588d422,0.7732608604062051,data/public_test/public_test/025b7dc0953c4429bf2d3056a588d422.jpeg
025eb1bf697e4d14973d55c288a85490,0.2301046339530333,data/public_test/public_test/025eb1bf697e4d14973d55c288a85490.jpeg
026d2af3c0fd4e65b95c8cda4be734a0,0.8711083483757441,data/public_test/public_test/026d2af3c0fd4e65b95c8cda4be734a0.jpeg
026dfbea2b964d76986f5c6b1ec2fc5f,0.7461566071957048,data/public_test/public_test/026dfbea2b964d76986f5c6b1ec2fc5f.jpeg
02810a24c2054009afbed1ba9658fda5,0.5654820754284418,data/public_test/public_test/02810a24c2054009afbed1ba9658fda5.jpeg
0281ecd40ebb4ed9a24c7c50ca4f56eb,0.3358430459949278,data/public_test/public_test/0281ecd40ebb4ed9a24c7c50ca4f56eb.jpeg
028355dbe2c849479d4650c8dd2b8c7f,0.384338297793239,data/public_test/public_test/028355dbe2c849479d4650c8dd2b8c7f.jpeg
028f1b41f1614f0dac3490b33d7cff4e,0.2218345074354089,data/public_test/public_test/028f1b41f1614f0dac3490b33d7cff4e.jpeg
02961319ba4340ed88047d7d28014d2c,0.3530737319976969,data/public_test/public_test/02961319ba4340ed88047d7d28014d2c.jpeg
0297137b196e47bda6389bcbe33148aa,0.0964357187818326,data/public_test/public_test/0297137b196e47bda6389bcbe33148aa.jpeg
02a34cc4857e4933a23c9776b5a40b65,0.972104212423683,data/public_test/public_test/02a34cc4857e4933a23c9776b5a40b65.jpeg
02bd1d32b6ff4bd39974370af9b73f9b,0.2406470579274924,data/public_test/public_test/02bd1d32b6ff4bd39974370af9b73f9b.jpeg
02d69df9f71e41a6b68bd9a3f1135c9d,0.5488463647945435,data/public_test/public_test/02d69df9f71e41a6b68bd9a3f1135c9d.jpeg
02dacbf515ce4ed5bd46e4b41c7a30e4,0.2025535188355113,data/public_test/public_test/02dacbf515ce4ed5bd46e4b41c7a30e4.jpeg
02db7c33b8da423b86634e43d367904e,0.0897809269492753,data/public_test/public_test/02db7c33b8da423b86634e43d367904e.jpeg
02ebf1467cbf4080afa2041532ec89b4,0.0768152962782646,data/public_test/public_test/02ebf1467cbf4080afa2041532ec89b4.jpeg
02f1089c679141228200afa4eb3f7f01,0.9285771752400106,data/public_test/public_test/02f1089c679141228200afa4eb3f7f01.jpeg
02f41b8f3a3d465398b0969348b5a150,0.5317436023438579,data/public_test/public_test/02f41b8f3a3d465398b0969348b5a150.jpeg
02f54ef06f5942b2b7527eef2a2df54d,0.1406708873394299,data/public_test/public_test/02f54ef06f5942b2b7527eef2a2df54d.jpeg
02ffe8cc5cf94860b92b6b05f6b586f2,0.3473589491801745,data/public_test/public_test/02ffe8cc5cf94860b92b6b05f6b586f2.jpeg
0305844e43ac412c98b05dfd909cf923,0.4912454691497102,data/public_test/public_test/0305844e43ac412c98b05dfd909cf923.jpeg
0305d7214c79470fa567a0086037c17f,0.0747252251395377,data/public_test/public_test/0305d7214c79470fa567a0086037c17f.jpeg
030816bde0f146e292cd46d80a54bc84,0.963788944122272,data/public_test/public_test/030816bde0f146e292cd46d80a54bc84.jpeg
030eeba58feb46c685badad8e0ddf663,0.139903815401056,data/public_test/public_test/030eeba58feb46c685badad8e0ddf663.jpeg
0313e31ef7314235a6fca55135f8a57f,0.3882196588784885,data/public_test/public_test/0313e31ef7314235a6fca55135f8a57f.jpeg
